step,"Flow: (0.04) S -> E, 
1007,"0,00015191405246754025","0,002120197073400744","0,034000094963057594"
1008,"0,00015079464972238843","0,002100514243191412","0,03384069547360931"
1009,"0,0001496851739452334","0,0020810170472567216","0,03368199456745723"
1010,"0,00014858552016301703","0,0020617037285236067","0,03352398967985622"
1011,"0,00014749558468509603","0,002042572546440001","0,033366678250099556"
1012,"0,00014641526508568978","0,002023621776822452","0,03321005772158126"
1013,"0,00014534446018659204","0,0020048497117050846","0,033054125541857465"
1014,"0,0001442830700401413","0,0019862546591898995","0,0328988791627067"
1015,"0,00014323099591244612","0,001967834943298402","0,03274431604018912"
1016,"0,00014218814026686108","0,0019495889038245427","0,032590433634704666"
1017,"0,0001411544067477095","0,0019315148961889658","0,03243722941105026"
1018,"0,00014012970016424897","0,0019136112912945533","0,032284700838475955"
1019,"0,00013911392647487531","0,0018958764753832502","0,03213284539074005"
1020,"0,0001381069927715618","0,0018783088498941663","0,03198166054616326"
1021,"0,00013710880726452954","0,0018609068313229402","0,03183114378768192"
1022,"0,00013611927926714527","0,001843668851082356","0,031681292602900125"
1023,"0,00013513831918104282","0,0018265933553642038","0,03153210448414103"
1024,"0,00013416583848146522","0,0018096788050023724","0,03138357692849715"
1025,"0,00013320174970282293","0,0017929236753371632","0,03123570743787968"
1026,"0,00013224596642446603","0,0017763264560808198","0,031088493519066965"
1027,"0,00013129840325666552","0,0017598856511842566","0,030941932683752033"
1028,"0,00013035897582680178","0,0017435997787049805","0,030796022448589193"
1029,"0,0001294276007657559","0,0017274673706761986","0,030650760335239773"
1030,"0,0001285041956945009","0,0017114869729770944","0,030506143870416957"
1031,"0,00012758867921089015","0,0016956571452042683","0,030362170585929757"
1032,"0,0001266809708766391","0,0016799764605443346","0,030218838018726133"
1033,"0,00012578099120449764","0,001664443505647658","0,030076143710935224"
1034,"0,0001248886616456105","0,0016490568805032264","0,02993408520990879"
1035,"0,00012400390457706166","0,0016338151983146501","0,029792660068261766"
1036,"0,0001231266432896008","0,0016187170853772742","0,02965186584391203"
1037,"0,00012225680197554866","0,0016037611809563974","0,029511700100119356"
1038,"0,00012139430571687831","0,001588946137166589","0,029372160405523543"
1039,"0,0001205390804734694","0,0015742706188520918","0,029233244334181757"
1040,"0,0001196910530715336","0,0015597333034683054","0,02909494946560511"
1041,"0,0001188501511922071","0,0015453328809643375","0,028957273384794424"
1042,"0,0001180163033603089","0,001531068053666616","0,028820213682275275"
1043,"0,00011718943893326146","0,001516937536163553","0,028683767954132234"
1044,"0,00011636948809017152","0,0015029400551912501","0,028547933802042392"
1045,"0,00011555638182106834","0,0014890743495202393","0,028412708833308136"
1046,"0,00011475005191629717","0,0014753391698432475","0,0282780906608892"
1047,"0,00011395043095606552","0,0014617332786639782","0,028144076903433974"
1048,"0,00011315745230013925","0,0014482554501868991","0,028010665185310125"
1049,"0,00011237105007768732","0,0014349044702080317","0,027877853136634507"
1050,"0,00011159115917727154","0,0014216791360067284","0,027745638393302376"
1051,"0,00011081771523698023","0,0014085782562384339","0,0276140185970159"
1052,"0,00011005065463470258","0,0013956006508284195","0,027482991395312007"
1053,"0,0001092899144785425","0,0013827451508664824","0,02735255444158959"
1054,"0,00010853543259736878","0,0013700105985026028","0,027222705395135972"
1055,"0,00010778714753150034","0,0013573958468435505","0,027093441921152803"
1056,"0,00010704499852352389","0,00134489975985043","0,02696476169078126"
1057,"0,0001063089255092424","0,0013325212122371607","0,026836662381126603"
1058,"0,00010557886910875173","0,0013202590893698818","0,02670914167528216"
1059,"0,00010485477061764435","0,0013081122871672704","0,0265821972623526"
1060,"0,00010413657199833727","0,0012960797120017743","0,02645582683747667"
1061,"0,00010342421587152297","0,0012841602806017399","0,02633002810184929"
1062,"0,00010271764550774102","0,001272352919954438","0,02620479876274305"
1063,"0,00010201680481906883","0,0012606565672099706","0,02608013653352911"
1064,"0,00010132163835092929","0,0012490701695860615","0,025956039133697515"
1065,"0,00010063209127401394","0,0012375926842737104","0,025832504288876956"
1066,"9,994810937632011e-05","0,0012262230783437135","0,02570952973085394"
1067,"9,926963905529912e-05","0,0012149603286540393","0,02558711319759139"
1068,"9,859662731011545e-05","0,001203803421758052","0,025465252433246703"
1069,"9,792902173401386e-05","0,0011927513538135725","0,02534394518818926"
1070,"9,726677050679365e-05","0,001181803130492777","0,02522318921901738"
1071,"9,660982238738793e-05","0,0011709577668929173","0,025102982288574754"
1072,"9,595812670654674e-05","0,001160214287447862","0,024983322165966344"
1073,"9,53116333596219e-05","0,0011495717258404488","0,02486420662657375"
1074,"9,467029279945276e-05","0,0011390291249156405","0,024745633452070086"
1075,"9,403405602935047e-05","0,0011285855365944786","0,02462760043043432"
1076,"9,340287459618018e-05","0,0011182400217888274","0,024510105355965123"
1077,"9,277670058353888e-05","0,0011079916503169008","0,02439314602929424"
1078,"9,215548660502804e-05","0,0010978395008195672","0,024276720257399353"
1079,"9,153918579761935e-05","0,0010877826606774219","0,024160825853616456"
1080,"9,092775181511211e-05","0,0010778202259286238","0,024045460637651762"
1081,"9,03211388216811e-05","0,0010679513011874887","0,023930622435593147"
1082,"8,97193014855132e-05","0,0010581749995638306","0,023816309079921116"
1083,"8,912219497253217e-05","0,0010484904425830475","0,02370251840951933"
1084,"8,852977494020919e-05","0,0010388967601069423","0,023589248269684653"
1085,"8,7941997531459e-05","0,001029393090255275","0,02347649651213677"
1086,"8,73588193686193e-05","0,0010199785793280367","0,023364260995027364"
1087,"8,678019754751329e-05","0,0010106523817284426","0,023252539582948865"
1088,"8,620608963159308e-05","0,0010014136598866332","0,02314133014694276"
1089,"8,563645364616327e-05","0,000992261584184083","0,02303063056450748"
1090,"8,507124807268353e-05","0,0009831953328787036","0,02292043871960586"
1091,"8,4510431843149e-05","0,0009742140920306435","0,022810752502672223"
1092,"8,395396433454702e-05","0,0009653170554287685","0,022701569810619018"
1093,"8,340180536338951e-05","0,0009565034245178263","0,022592888546843066"
1094,"8,285391518031966e-05","0,0009477724083262819","0,02248470662123144"
1095,"8,231025446479162e-05","0,0009391232233948223","0,022377021950166918"
1096,"8,177078431982278e-05","0,0009305550937055221","0,022269832456533058"
1097,"8,123546626681669e-05","0,000922067250611665","0,02216313606971892"
1098,"8,07042622404563e-05","0,0009136589327682165","0,022056930725623387"
1099,"8,017713458366609e-05","0,0009053293860629389","0,02195121436665911"
1100,"7,965404604264212e-05","0,0008970778635481461","0,021845984941756127"
1101,"7,913495976194932e-05","0,000888903625373091","0,021741240406365082"
1102,"7,861983927968443e-05","0,0008808059387169795","0,021636978722460124"
1103,"7,810864852270437e-05","0,0008727840777226066","0,021533197858541405"
1104,"7,760135180191833e-05","0,0008648373234306075","0,02142989578963731"
1105,"7,709791380764327e-05","0,0008569649637143207","0,02132707049730628"
1106,"7,659829960502148e-05","0,0008491662932152539","0,02122471996963832"
1107,"7,610247462949968e-05","0,0008414406132791515","0,021122842201256202"
1108,"7,561040468236824e-05","0,0008337872318926549","0,02102143519331632"
1109,"7,512205592636019e-05","0,0008262054636205521","0,020920496953509202"
1110,"7,463739488130876e-05","0,0008186946295436101","0,02082002549605976"
1111,"7,41563884198629e-05","0,0008112540571969871","0,02072001884172718"
1112,"7,36790037632596e-05","0,000803883080509216","0,02062047501780453"
1113,"7,320520847715258e-05","0,0007965810397417564","0,020521392058118055"
1114,"7,273497046749608e-05","0,0007893472814291104","0,020422768003026174"
1115,"7,226825797648346e-05","0,0007821811583194943","0,020324600899418187"
1116,"7,18050395785393e-05","0,0007750820293160643","0,020226888800712696"
1117,"7,134528417636483e-05","0,0007680492594186891","0,02012962976685571"
1118,"7,088896099703507e-05","0,0007610822196662659","0,020032821864318526"
1119,"7,043603958814803e-05","0,0007541802870795736","0,019936463166095268"
1120,"6,998648981402417e-05","0,0007473428446046593","0,01984055175170019"
1121,"6,954028185195607e-05","0,000740569281056753","0,01974508570716471"
1122,"6,90973861885074e-05","0,0007338589910647049","0,019650063125034173"
1123,"6,865777361586034e-05","0,0007272113750159428","0,019555482104364325"
1124,"6,8221415228211e-05","0,0007206258390019422","0,019461340750717586"
1125,"6,778828241821198e-05","0,0007141017947642048","0,019367637176159004"
1126,"6,735834687346149e-05","0,0007076386596407448","0,01927436949925203"
1127,"6,693158057303819e-05","0,0007012358565130721","0,019181535845053978"
1128,"6,650795578408154e-05","0,0006948928137536717","0,019089134345111274"
1129,"6,608744505841629e-05","0,0006886089651739757","0,018997163137454486"
1130,"6,56700212292213e-05","0,0006823837499728201","0,018905620366593087"
1131,"6,525565740774139e-05","0,0006762166126853842","0,018814504183509988"
1132,"6,484432698004205e-05","0,0006701070031326078","0,018723812745655863"
1133,"6,443600360380606e-05","0,0006640543763710822","0,018633544216943247"
1134,"6,403066120517176e-05","0,0006580581926434094","0,018543696767740387"
1135,"6,362827397561217e-05","0,000652117917329027","0,018454268574864898"
1136,"6,322881636885446e-05","0,000646233020895493","0,01836525782157722"
1137,"6,283226309783895e-05","0,0006404029788502267","0,01827666269757381"
1138,"6,243858913171772e-05","0,0006346272716927028","0,018188481398980192"
1139,"6,204776969289153e-05","0,0006289053848670929","0,018100712128343754"
1140,"6,165978025408496e-05","0,0006232368087153508","0,01801335309462637"
1141,"6,127459653545911e-05","0,000617621038430738","0,017926402513196816"
1142,"6,08921945017613e-05","0,0006120575740117853","0,017839858605822986"
1143,"6,051255035951133e-05","0,000606545920216685","0,01775371960066393"
1144,"6,0135640554223805e-05","0,0006010855865181133","0,01766798373226169"
1145,"5,976144176766576e-05","0,0005956760870584744","0,017582649241532973"
1146,"5,9389930915149596e-05","0,0005903169406055662","0,0174977143757606"
1147,"5,902108514286021e-05","0,0005850076705086621","0,017413177388584826"
1148,"5,8654881825216415e-05","0,0005797478046550041","0,017329036539994448"
1149,"5,829129856226579e-05","0,0005745368754267062","0,017245290096317752"
1150,"5,7930313177112745e-05","0,0005693744196580619","0,017161936330213297"
1151,"5,757190371337903e-05","0,0005642599785932523","0,017078973520660522"
1152,"5,721604843269668e-05","0,0005591930978444536","0,016996399952950183"
1153,"5,68627258122325e-05","0,000554173327350336","0,016914213918674655"
1154,"5,651191454224393e-05","0,000549200221334955","0,016832413715718034"
1155,"5,6163593523665786e-05","0,0005442733382670278","0,016750997648246117"
1156,"5,581774186572742e-05","0,0005393922408195942","0,016669964026696224"
1157,"5,5474338883599924e-05","0,0005345564958300556","0,01658931116776684"
1158,"5,513336409607291e-05","0,000529765674260591","0,016509037394407157"
1159,"5,479479722326054e-05","0,0005250193511589458","0,01642914103580642"
1160,"5,4458618184336273e-05","0,000520317105619589","0,016349620427383187"
1161,"5,412480709529613e-05","0,0005156585207452364","0,016270473910774366"
1162,"5,37933442667499e-05","0,0005110431836087371","0,016191699833824222"
1163,"5,346421020173993e-05","0,0005064706852153173","0,016113296550573142"
1164,"5,3137385593587296e-05","0,0005019406204651815","0,016035262421246352"
1165,"5,2812851323764774e-05","0,0004974525881164656","0,01595759581224245"
1166,"5,249058845979628e-05","0,0004930061907485385","0,015880295096121818"
1167,"5,217057825318256e-05","0,0004886010347256511","0,01580335865159495"
1168,"5,185280213735265e-05","0,0004842367301609265","0,015726784863510604"
1169,"5,15372417256407e-05","0,0004799128908806908","0,015650572122843855"
1170,"5,122387880928803e-05","0,00047562913438914037","0,01557471882668404"
1171,"5,0912695355469774e-05","0,00047138508183334186","0,015499223378222567"
1172,"5,060367350534612e-05","0,0004671803579685631","0,015424084186740619"
1173,"5,0296795572137534e-05","0,00046301459112393093","0,01534929966759676"
1174,"4,999204403922373e-05","0,00045888741316841295","0,015274868242214395"
1175,"4,9689401558266224e-05","0,00045479845947712103","0,015200788338069164"
1176,"4,9388850947353836e-05","0,0004507473688979324","0,015127058388676205"
1177,"4,90903751891711e-05","0,00044673378371842663","0,015053676833577312"
1178,"4,879395742918919e-05","0,0004427573496331341","0,014980642118328018"
1179,"4,849958097387904e-05","0,0004388177157110946","0,014907952694484545"
1180,"4,820722928894632e-05","0,00043491453436372244","0,014835607019590677"
1181,"4,7916885997588094e-05","0,0004310474613129747","0,014763603557164542"
1182,"4,762853487877075e-05","0,0004272161555598208","0,014691940776685284"
1183,"4,734215986552899e-05","0,00042342027935301027","0,014620617153579657"
1184,"4,705774504328562e-05","0,00041965949815813547","0,014549631169208524"
1185,"4,677527464819161e-05","0,00041593348062698694","0,014478981310853272"
1186,"4,6494733065486723e-05","0,000412241898567199","0,01440866607170214"
1187,"4,62161048278797e-05","0,00040858442691218185","0,014338683950836465"
1188,"4,5939374613948384e-05","0,00040496074369133876","0,014269033453216845"
1189,"4,566452724655906e-05","0,0004013705300005648","0,014199713089669217"
1190,"4,539154769130512e-05","0,0003978134699730248","0,014130721376870874"
1191,"4,512042105496447e-05","0,00039428925075020763","0,014062056837336386"
1192,"4,4851132583975674e-05","0,00039079756245325527","0,013993717999403455"
1193,"4,458366766293245e-05","0,0003873380981545625","0,013925703397218703"
1194,"4,4318011813096364e-05","0,00038391055384964616","0,013858011570723383"
1195,"4,405415069092736e-05","0,0003805146284292806","0,013790641065639014"
1196,"4,379207008663202e-05","0,0003771500236518971","0,013723590433452965"
1197,"4,3531755922729306e-05","0,00037381644411624444","0,013656858231403961"
1198,"4,327319425263342e-05","0,00037051359723430926","0,013590443022467522"
1199,"4,301637125925373e-05","0,00036724119320449253","0,013524343375341356"
1200,"4,27612732536114e-05","0,0003639989449850401","0,013458557864430672"
1201,"4,250788667347264e-05","0,00036078656826772583","0,013393085069833444"
1202,"4,2256198081998154e-05","0,0003576037814517833","0,013327923577325613"
1203,"4,2006194166408914e-05","0,0003544503056180855","0,013263071978346244"
1204,"4,1757861736667545e-05","0,0003513258645035687","0,013198528869982603"
1205,"4,15111877241757e-05","0,0003482301844758997","0,013134292854955208"
1206,"4,126615918048666e-05","0,0003451629945083825","0,01307036254160281"
1207,"4,102276327603346e-05","0,00034212402615510355","0,013006736543867336"
1208,"4,07809872988719e-05","0,0003391130135263128","0,012943413481278775"
1209,"4,05408186534386e-05","0,0003361296932640384","0,012880391978940012"
1210,"4,030224485932363e-05","0,00033317380451793234","0,012817670667511633"
1211,"4,006525355005768e-05","0,0003302450889213463","0,012755248183196661"
1212,"3,982983247191375e-05","0,0003273432905676334","0,012693123167725287"
1213,"3,959596948272249e-05","0,0003244681559866762","0,012631294268339498"
1214,"3,936365255070207e-05","0,0003216194341216366","0,012569760137777735"
1215,"3,9132869753301374e-05","0,0003187968763059273","0,012508519434259456"
1216,"3,8903609276057005e-05","0,00031600023624040103","0,012447570821469687"
1217,"3,867585941146367e-05","0,00031322926997075766","0,012386912968543542"
1218,"3,844960855785777e-05","0,00031048373586516466","0,012326544550050679"
1219,"3,8224845218314025e-05","0,00030776339459209155","0,01226646424597975"
1220,"3,800155799955518e-05","0,0003050680090983538","0,012206670741722811"
1221,"3,777973561087423e-05","0,00030239734458736584","0,012147162728059688"
1222,"3,755936686306934e-05","0,0002997511684976009","0,012087938901142329"
1223,"3,734044066739117e-05","0,0002971292504812556","0,012028997962479105"
1224,"3,712294603450245e-05","0,000294531362383117","0,011970338618919114"
1225,"3,6906872073449616e-05","0,00029195727821963084","0,011911959582636435"
1226,"3,669220799064641e-05","0,000289406774158169","0,011853859571114352"
1227,"3,6478943088869353e-05","0,00028687962849649376","0,011796037307129572"
1228,"3,6267066766264646e-05","0,0002843756216424175","0,011738491518736405"
1229,"3,605656851536685e-05","0,000281894536093656","0,011681220939250933"
1230,"3,584743792212869e-05","0,0002794361564178731","0,01162422430723515"
1231,"3,5639664664962075e-05","0,00027700026923291565","0,011567500366481062"
1232,"3,5433238513790334e-05","0,0002745866631872361","0,011511047865994821"
1233,"3,522814932911123e-05","0,00027219512894050165","0,011454865559980782"
1234,"3,502438706107079e-05","0,0002698254591443878","0,011398952207825582"
1235,"3,482194174854781e-05","0,0002674774484235546","0,011343306574082175"
1236,"3,462080351824882e-05","0,00026515089335680457","0,011287927428453881"
1237,"3,4420962583813445e-05","0,00026284559245841896","0,011232813545778396"
1238,"3,422240924493008e-05","0,00026056134615967295","0,011177963706011795"
1239,"3,402513388646152e-05","0,0002582979567905255","0,011123376694212535"
1240,"3,3829126977580805e-05","0,00025605522856148483","0,011069051300525424"
1241,"3,36343790709167e-05","0,0002538329675456458","0,011014986320165603"
1242,"3,3440880801709094e-05","0,00025163098166089854","0,010961180553402504"
1243,"3,324862288697387e-05","0,0002494490806523066","0,010907632805543795"
1244,"3,305759612467744e-05","0,0002472870760746533","0,010854341886919337"
1245,"3,286779139292049e-05","0,00024514478127515355","0,010801306612865115"
1246,"3,267919964913109e-05","0,00024302201137633118","0,010748525803707163"
1247,"3,249181192926695e-05","0,00024091858325905917","0,01069599828474551"
1248,"3,230561934702662e-05","0,00023883431554576126","0,010643722886238076"
1249,"3,2120613093069725e-05","0,0002367690285837739","0,010591698443384616"
1250,"3,1936784434245906e-05","0,00023472254442886685","0,01053992379631061"
1251,"3,175412471283258e-05","0,00023269468682892065","0,010488397790051203"
1252,"3,1572625345781114e-05","0,00023068528120775975","0,010437119274535092"
1253,"3,139227782397166e-05","0,00022869415464913997","0,010386087104568455"
1254,"3,121307371147629e-05","0,0002267211358808883","0,01033530013981886"
1255,"3,103500464483036e-05","0,00022476605525919416","0,01028475724479917"
1256,"3,085806233231215e-05","0,00022282874475305055","0,01023445728885147"
1257,"3,068223855323052e-05","0,00022090903792884313","0,010184399146130977"
1258,"3,05075251572205e-05","0,000219006769935087","0,010134581695589968"
1259,"3,033391406354682e-05","0,0002171217774873083","0,010085003820961695"
1260,"3,0161397260415174e-05","0,0002152538988530707","0,010035664410744324"
1261,"2,998996680429124e-05","0,00021340297383714416","0,009986562358184866"
1262,"2,9819614819227156e-05","0,00021156884376681562","0,009937696561263127"
1263,"2,965033349619558e-05","0,00020975135147733974","0,009889065922675645"
1264,"2,9482115092431177e-05","0,00020795034129752828","0,009840669349819654"
1265,"2,9314951930779328e-05","0,0002061656590354773","0,009792505754777043"
1266,"2,9148836399052105e-05","0,00020439715196443034","0,009744574054298336"
1267,"2,8983760949391403e-05","0,00020264466880877654","0,009696873169786667"
1268,"2,88197180976391e-05","0,00020090805973018268","0,009649402027281779"
1269,"2,8656700422714147e-05","0,00019918717631385723","0,00960215955744402"
1270,"2,8494700565996557e-05","0,00019748187155494584","0,00955514469553837"
1271,"2,8333711230718222e-05","0,00019579199984505637","0,009508356381418453"
1272,"2,817372518136038e-05","0,000194117416958913","0,009461793559510585"
1273,"2,801473524305773e-05","0,00019245798004113745","0,009415455178797827"
1274,"2,78567343010091e-05","0,00019081354759315665","0,009369340192804044"
1275,"2,7699715299894583e-05","0,00018918397946023516","0,009323447559577988"
1276,"2,7543671243299073e-05","0,0001875691368186318","0,0092777762416774"
1277,"2,738859519314207e-05","0,00018596888216287845","0,009232325206153106"
1278,"2,7234480269113786e-05","0,00018438307929318106","0,009187093424533156"
1279,"2,708131964811734e-05","0,0001828115933029404","0,009142079872806956"
1280,"2,6929106563717105e-05","0,0001812542905663922","0,009097283531409437"
1281,"2,6777834305593027e-05","0,00017971103872636545","0,00905270338520522"
1282,"2,6627496219000878e-05","0,00017818170668215772","0,009008338423472826"
1283,"2,647808570423845e-05","0,00017666616457752616","0,008964187639888873"
1284,"2,632959621611743e-05","0,00017516428378879328","0,008920250032512315"
1285,"2,6182021263441106e-05","0,0001736759369130665","0,008876524603768697"
1286,"2,6035354408487686e-05","0,00017220099775657027","0,008833010360434419"
1287,"2,5889589266499225e-05","0,00017073934132308947","0,00878970631362103"
1288,"2,5744719505176067e-05","0,00016929084380252354","0,00874661147875954"
1289,"2,5600738844176763e-05","0,00016785538255955008","0,008703724875584753"
1290,"2,545764105462335e-05","0,00016643283612239633","0,008661045528119627"
1291,"2,531541995861202e-05","0,0001650230841717186","0,008618572464659642"
1292,"2,5174069428728984e-05","0,00016362600752958752","0,008576304717757203"
1293,"2,5033583387571608e-05","0,00016224148814857894","0,008534241324206063"
1294,"2,4893955807274636e-05","0,00016086940910096887","0,008492381325025776"
1295,"2,4755180709041544e-05","0,00015950965456803195","0,008450723765446153"
1296,"2,461725216268087e-05","0,00015816210982944206","0,008409267694891762"
1297,"2,448016428614752e-05","0,00015682666125277445","0,00836801216696645"
1298,"2,434391124508902e-05","0,00015550319628310818","0,008326956239437883"
1299,"2,4208487252396535e-05","0,000154191603432728","0,00828609897422211"
1300,"2,4073886567760752e-05","0,00015289177227092467","0,008245439437368161"
1301,"2,3940103497232446e-05","0,00015160359341389305","0,008204976699042675"
1302,"2,3807132392787716e-05","0,00015032695851472644","0,008164709833514533"
1303,"2,3674967651897928e-05","0,00014906176025350704","0,008124637919139534"
1304,"2,3543603717104054e-05","0,00014780789232749097","0,008084760038345103"
1305,"2,341303507559573e-05","0,00014656524944138706","0,008045075277615017"
1306,"2,3283256258794624e-05","0,00014533372729772916","0,008005582727474148"
1307,"2,3154261841942262e-05","0,0001441132225873398","0,007966281482473265"
1308,"2,3026046443692235e-05","0,00014290363297988582","0,007927170641173837"
1309,"2,289860472570663e-05","0,00014170485711452387","0,007888249306132866"
1310,"2,2771931392256834e-05","0,0001405167945906357","0,007849516583887774"
1311,"2,2646021189828442e-05","0,0001393393459586519","0,007810971584941289"
1312,"2,252086890673037e-05","0,00013817241271096368","0,007772613423746375"
1313,"2,239646937270806e-05","0,00013701589727292137","0,007734441218691199"
1314,"2,2272817458560752e-05","0,00013586970299391923","0,007696454092084106"
1315,"2,2149908075762775e-05","0,00013473373413856567","0,007658651170138656"
1316,"2,2027736176088793e-05","0,00013360789587793764","0,007621031582958655"
1317,"2,1906296751242946e-05","0,00013249209428091915","0,007583594464523252"
1318,"2,1785584832491936e-05","0,0001313862363056224","0,007546338952672041"
1319,"2,1665595490301882e-05","0,00013029022979089107","0,0075092641890902095"
1320,"2,154632383397897e-05","0,00012920398344788518","0,0074723693192937125"
